,week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
44724,2018-07-08,6,33865379.57,The Band's Visit,Ethel Barrymore Theatre,1051109.4,1031928.0,126.46,297.0,8312,1039,1.0,8,0
44725,2018-07-08,6,33865379.57,The Book of Mormon,Eugene O'Neill Theatre,1110960.0,1190502.0,128.84,477.5,8623,1047,1.0295,8,0
44726,2018-07-08,6,33865379.57,The Boys in the Band,Booth Theatre,937494.8,957024.0,149.43,397.0,6274,774,1.0132,8,0
44727,2018-07-08,6,33865379.57,The Lion King,Minskoff Theatre,2493708.0,2284278.0,183.79,225.0,13568,1696,1.0,8,0
44728,2018-07-08,6,33865379.57,The Phantom of the Opera,Majestic Theatre,1175292.38,1368480.0,93.71,213.0,12542,1605,0.9768,8,0
44729,2018-07-08,6,33865379.57,The Play That Goes Wrong,Lyceum Theatre,357179.5,677688.0,64.33,197.0,5552,854,0.8126,8,0
44730,2018-07-08,6,33865379.57,Waitress,Brooks Atkinson Theatre,766432.5,1019480.0,101.95,270.0,7518,1045,0.8993,8,0
44731,2018-07-08,6,33865379.57,Wicked,Gershwin Theatre,1981742.0,1779845.0,134.3,240.0,14756,1867,0.9882,8,0
44732,2018-07-15,7,37330027.69,A Bronx Tale The Musical,Longacre Theatre,582997.75,921066.0,84.54,225.0,6896,1044,0.8257,8,0
44733,2018-07-15,7,37330027.69,Aladdin,New Amsterdam Theatre,1509990.5,1752920.0,112.45,215.5,13428,1727,0.9719,8,0
44734,2018-07-15,7,37330027.69,Anastasia,Broadhurst Theatre,748121.11,1093588.0,95.58,273.0,7827,1143,0.856,8,0
44735,2018-07-15,7,37330027.69,Angels in America: A Gay Fantasia on National Themes,Neil Simon Theatre,1273539.5,1362036.0,128.87,247.0,9882,1422,0.9928,7,0
44736,2018-07-15,7,37330027.69,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,737856.76,1106908.0,100.72,247.0,7326,1026,0.8925,8,0
44737,2018-07-15,7,37330027.69,Carousel,Imperial Theatre,866092.0,1622728.0,95.32,323.0,9086,1428,0.7953,8,0
44738,2018-07-15,7,37330027.69,Chicago,Ambassador Theatre,660475.92,958024.0,86.2,187.0,7662,1080,0.8868,8,0
44739,2018-07-15,7,37330027.69,Come From Away,Gerald Schoenfeld Theatre,1147525.6,1260966.0,134.4,347.0,8538,1046,1.0203,8,0
44740,2018-07-15,7,37330027.69,Dear Evan Hansen,Music Box Theatre,1652198.6,1425136.0,206.6,448.0,7997,984,1.0159,8,0
44741,2018-07-15,7,37330027.69,Frozen,St. James Theatre,2087637.0,2036628.0,157.24,325.0,13277,1684,0.9855,8,0
44742,2018-07-15,7,37330027.69,Hamilton,Richard Rodgers Theatre,3109924.0,2895648.0,289.13,849.0,10756,1321,1.0178,8,0
44743,2018-07-15,7,37330027.69,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2211269.0,1988464.0,170.41,296.5,12976,1622,1.0,8,0
44744,2018-07-15,7,37330027.69,Head Over Heels,Hudson Theatre,306926.25,870832.0,50.05,258.0,6132,948,0.8085,0,8
44745,2018-07-15,7,37330027.69,"Hello, Dolly!",Sam S. Shubert Theatre,974225.08,1371056.0,88.84,297.0,10966,1446,0.948,8,0
44746,2018-07-15,7,37330027.69,Kinky Boots,Al Hirschfeld Theatre,679248.15,1294256.0,89.79,249.0,7565,1424,0.6641,8,0
44747,2018-07-15,7,37330027.69,Mean Girls,August Wilson Theatre,1557871.05,1469426.0,157.38,399.5,9899,1225,1.0101,8,0
44748,2018-07-15,7,37330027.69,My Fair Lady,Vivian Beaumont Theater,1332037.0,1396120.0,158.33,323.0,8413,1069,0.9837,8,0
44749,2018-07-15,7,37330027.69,Once On This Island,Circle in the Square Theatre,569222.3,792176.0,105.37,249.5,5402,696,0.9702,8,0
44750,2018-07-15,7,37330027.69,School of Rock - The Musical,Winter Garden Theatre,929422.2,1443688.0,91.57,248.0,10150,1523,0.8331,8,0
44751,2018-07-15,7,37330027.69,"SpongeBob SquarePants, The Broadway Musical",Palace Theatre,910545.0,1318198.0,77.83,248.0,11699,1610,0.9083,8,0
44752,2018-07-15,7,37330027.69,Springsteen On Broadway,Walter Kerr Theatre,2410195.0,2384275.0,508.48,0.0,4740,948,1.0,5,0
44753,2018-07-15,7,37330027.69,Straight White Men,Helen Hayes Theater,350130.0,638296.0,79.92,249.0,4381,581,0.9426,0,8
44754,2018-07-15,7,37330027.69,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,814285.5,1455668.0,104.73,297.0,7775,1470,0.6611,8,0
44755,2018-07-15,7,37330027.69,The Band's Visit,Ethel Barrymore Theatre,1068646.56,1024568.0,128.57,297.0,8312,1039,1.0,8,0
44756,2018-07-15,7,37330027.69,The Book of Mormon,Eugene O'Neill Theatre,1094463.5,1190502.0,125.79,477.5,8701,1047,1.0388,8,0
44757,2018-07-15,7,37330027.69,The Boys in the Band,Booth Theatre,929338.4,957024.0,153.41,397.0,6058,774,0.9784,8,0
44758,2018-07-15,7,37330027.69,The Lion King,Minskoff Theatre,2721986.0,2566400.0,179.73,225.0,15145,1696,0.9922,9,0
44759,2018-07-15,7,37330027.69,The Phantom of the Opera,Majestic Theatre,1117108.56,1356418.0,90.37,213.0,12362,1605,0.9628,8,0
44760,2018-07-15,7,37330027.69,The Play That Goes Wrong,Lyceum Theatre,341040.0,677688.0,65.05,197.0,5243,854,0.7674,8,0
44761,2018-07-15,7,37330027.69,Waitress,Brooks Atkinson Theatre,771069.4,1019480.0,106.46,270.0,7243,1045,0.8664,8,0
44762,2018-07-15,7,37330027.69,Wicked,Gershwin Theatre,1864640.0,1779845.0,127.49,240.0,14626,1867,0.9795,8,0
44763,2018-07-22,8,36855921.43,A Bronx Tale The Musical,Longacre Theatre,667359.8,921066.0,86.12,225.0,7749,1044,0.9278,8,0
44764,2018-07-22,8,36855921.43,Aladdin,New Amsterdam Theatre,1686462.5,2007215.0,111.05,227.5,15187,1727,0.9771,9,0
44765,2018-07-22,8,36855921.43,Anastasia,Broadhurst Theatre,818003.61,1093588.0,94.71,273.0,8637,1143,0.9446,8,0
44766,2018-07-22,8,36855921.43,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,736537.75,1106908.0,101.06,247.0,7288,1026,0.8879,8,0
44767,2018-07-22,8,36855921.43,Carousel,Imperial Theatre,775564.0,1622728.0,87.5,323.0,8864,1428,0.7759,8,0
44768,2018-07-22,8,36855921.43,Chicago,Ambassador Theatre,684806.91,958024.0,85.86,187.0,7976,1080,0.9231,8,0
44769,2018-07-22,8,36855921.43,Come From Away,Gerald Schoenfeld Theatre,1129233.2,1260966.0,132.28,347.0,8537,1046,1.0202,8,0
44770,2018-07-22,8,36855921.43,Dear Evan Hansen,Music Box Theatre,1653882.2,1425136.0,206.86,448.0,7995,984,1.0156,8,0
44771,2018-07-22,8,36855921.43,Frozen,St. James Theatre,2103866.0,2036628.0,158.24,325.0,13295,1684,0.9869,8,0
44772,2018-07-22,8,36855921.43,Gettin' the Band Back Together,Belasco Theatre,229554.75,588650.0,46.52,197.5,4935,955,0.8613,0,6
44773,2018-07-22,8,36855921.43,Hamilton,Richard Rodgers Theatre,3143813.0,2895648.0,292.34,849.0,10754,1321,1.0176,8,0
44774,2018-07-22,8,36855921.43,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2225761.0,1988464.0,171.53,296.5,12976,1622,1.0,8,0
44775,2018-07-22,8,36855921.43,Head Over Heels,Hudson Theatre,284400.0,870832.0,46.8,258.0,6077,948,0.8013,0,8
44776,2018-07-22,8,36855921.43,"Hello, Dolly!",Sam S. Shubert Theatre,2062015.0,1911926.0,182.84,597.0,11278,1446,0.9749,8,0
44777,2018-07-22,8,36855921.43,Kinky Boots,Al Hirschfeld Theatre,725884.75,1294256.0,87.69,249.0,8278,1424,0.7267,8,0
44778,2018-07-22,8,36855921.43,Mean Girls,August Wilson Theatre,1572867.7,1469426.0,158.84,399.5,9902,1225,1.0104,8,0
44779,2018-07-22,8,36855921.43,My Fair Lady,Vivian Beaumont Theater,1339603.0,1396120.0,157.53,323.0,8504,1069,0.9944,8,0
44780,2018-07-22,8,36855921.43,Once On This Island,Circle in the Square Theatre,563828.4,792176.0,105.43,249.5,5348,696,0.9605,8,0
44781,2018-07-22,8,36855921.43,Pretty Woman: The Musical,Nederlander Theatre,328854.0,341332.0,140.78,275.0,2336,1168,1.0,0,2
44782,2018-07-22,8,36855921.43,School of Rock - The Musical,Winter Garden Theatre,1046800.74,1443688.0,94.42,248.0,11087,1523,0.91,8,0
44783,2018-07-22,8,36855921.43,"SpongeBob SquarePants, The Broadway Musical",Palace Theatre,958171.0,1408776.0,82.39,248.0,11629,1610,0.9029,8,0
44784,2018-07-22,8,36855921.43,Springsteen On Broadway,Walter Kerr Theatre,964162.5,953710.0,508.79,0.0,1895,948,0.9995,2,0
44785,2018-07-22,8,36855921.43,Straight White Men,Helen Hayes Theater,336876.4,638296.0,74.02,249.0,4551,581,0.9791,0,8
44786,2018-07-22,8,36855921.43,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,800001.5,1455668.0,103.25,297.0,7748,1470,0.6588,8,0
44787,2018-07-22,8,36855921.43,The Band's Visit,Ethel Barrymore Theatre,1061435.0,1024568.0,127.7,297.0,8312,1039,1.0,8,0
44788,2018-07-22,8,36855921.43,The Book of Mormon,Eugene O'Neill Theatre,1221789.0,1333791.0,125.04,477.5,9771,1047,1.0369,9,0
44789,2018-07-22,8,36855921.43,The Boys in the Band,Booth Theatre,985030.92,957024.0,155.59,397.0,6331,774,1.0224,8,0
44790,2018-07-22,8,36855921.43,The Lion King,Minskoff Theatre,2488032.0,2348471.0,184.03,225.0,13520,1696,0.9965,8,0
44791,2018-07-22,8,36855921.43,The Phantom of the Opera,Majestic Theatre,1168466.3,1356418.0,93.39,213.0,12512,1605,0.9745,8,0
44792,2018-07-22,8,36855921.43,The Play That Goes Wrong,Lyceum Theatre,344448.5,677688.0,62.62,197.0,5501,854,0.8052,8,0
44793,2018-07-22,8,36855921.43,Waitress,Brooks Atkinson Theatre,789647.0,1019480.0,107.67,270.0,7334,1045,0.8773,8,0
44794,2018-07-22,8,36855921.43,Wicked,Gershwin Theatre,1958763.0,1779845.0,127.7,240.0,15339,1926,0.9955,8,0
44795,2018-07-29,9,39633285.25,A Bronx Tale The Musical,Longacre Theatre,737652.75,921066.0,91.3,225.0,8079,1044,0.9673,8,0
44796,2018-07-29,9,39633285.25,Aladdin,New Amsterdam Theatre,1669093.5,1777646.0,121.65,227.5,13721,1727,0.9931,8,0
44797,2018-07-29,9,39633285.25,Anastasia,Broadhurst Theatre,859192.0,1093588.0,98.44,273.0,8728,1143,0.9545,8,0
44798,2018-07-29,9,39633285.25,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,845619.5,1106908.0,105.95,247.0,7981,1026,0.9723,8,0
44799,2018-07-29,9,39633285.25,Carousel,Imperial Theatre,702012.8,1626658.0,83.77,323.0,8380,1428,0.7335,8,0
44800,2018-07-29,9,39633285.25,Chicago,Ambassador Theatre,722217.55,958024.0,89.02,187.0,8113,1080,0.9390000000000001,8,0
44801,2018-07-29,9,39633285.25,Come From Away,Gerald Schoenfeld Theatre,1112224.4,1260966.0,130.27,347.0,8538,1046,1.0203,8,0
44802,2018-07-29,9,39633285.25,Dear Evan Hansen,Music Box Theatre,1670002.6,1425136.0,208.96,448.0,7992,984,1.0152,8,0
44803,2018-07-29,9,39633285.25,Frozen,St. James Theatre,2113768.5,2036628.0,158.63,325.0,13325,1684,0.9891,8,0
44804,2018-07-29,9,39633285.25,Gettin' the Band Back Together,Belasco Theatre,262255.65,778520.0,39.87,197.5,6578,955,0.861,0,8
44805,2018-07-29,9,39633285.25,Hamilton,Richard Rodgers Theatre,3152927.0,2895648.0,293.13,849.0,10756,1321,1.0178,8,0
44806,2018-07-29,9,39633285.25,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2253340.0,1988464.0,173.65,296.5,12976,1622,1.0,8,0
44807,2018-07-29,9,39633285.25,Head Over Heels,Hudson Theatre,320744.5,870832.0,48.11,258.0,6667,948,0.8791,4,4
44808,2018-07-29,9,39633285.25,"Hello, Dolly!",Sam S. Shubert Theatre,2071353.36,1911926.0,182.8,597.0,11331,1446,0.9795,8,0
44809,2018-07-29,9,39633285.25,Kinky Boots,Al Hirschfeld Theatre,747707.0,1294256.0,87.14,249.0,8581,1424,0.7532,8,0
44810,2018-07-29,9,39633285.25,Mean Girls,August Wilson Theatre,1595340.3,1469426.0,161.13,399.5,9901,1225,1.0103,8,0
44811,2018-07-29,9,39633285.25,My Fair Lady,Vivian Beaumont Theater,1344201.0,1396120.0,160.33,323.0,8384,1069,0.9804,8,0
44812,2018-07-29,9,39633285.25,Once On This Island,Circle in the Square Theatre,557528.3,792176.0,107.99,249.5,5163,696,0.9273,8,0
44813,2018-07-29,9,39633285.25,Pretty Woman: The Musical,Nederlander Theatre,1068493.0,1194662.0,133.51,275.0,8003,1168,0.9788,0,7
44814,2018-07-29,9,39633285.25,School of Rock - The Musical,Winter Garden Theatre,1065733.4,1443688.0,95.01,248.0,11217,1523,0.9206,8,0
44815,2018-07-29,9,39633285.25,"SpongeBob SquarePants, The Broadway Musical",Palace Theatre,1022155.0,1408776.0,83.39,248.0,12257,1610,0.9516,8,0
44816,2018-07-29,9,39633285.25,Springsteen On Broadway,Walter Kerr Theatre,1931617.5,1907420.0,509.39,0.0,3792,948,1.0,4,0
44817,2018-07-29,9,39633285.25,Straight White Men,Helen Hayes Theater,332921.6,638296.0,73.83,249.0,4509,581,0.9701,8,0
44818,2018-07-29,9,39633285.25,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,798171.0,1455668.0,98.83,297.0,8076,1470,0.6867,8,0
44819,2018-07-29,9,39633285.25,The Band's Visit,Ethel Barrymore Theatre,1057782.14,1024568.0,127.26,297.0,8312,1039,1.0,8,0
44820,2018-07-29,9,39633285.25,The Book of Mormon,Eugene O'Neill Theatre,1144338.5,1190502.0,131.26,477.5,8718,1047,1.0408,8,0
44821,2018-07-29,9,39633285.25,The Boys in the Band,Booth Theatre,1004135.2,957024.0,158.46,397.0,6337,774,1.0234,8,0
44822,2018-07-29,9,39633285.25,The Lion King,Minskoff Theatre,2784211.0,2616121.0,182.42,225.0,15263,1696,0.9999,9,0
44823,2018-07-29,9,39633285.25,The Phantom of the Opera,Majestic Theatre,1211787.0,1356418.0,94.69,213.0,12798,1605,0.9967,8,0
44824,2018-07-29,9,39633285.25,The Play That Goes Wrong,Lyceum Theatre,378858.5,677688.0,64.78,197.0,5848,854,0.856,8,0
44825,2018-07-29,9,39633285.25,Waitress,Brooks Atkinson Theatre,896760.7,1019480.0,109.75,270.0,8171,1045,0.9774,8,0
44826,2018-07-29,9,39633285.25,Wicked,Gershwin Theatre,2199140.0,2002325.5,127.93,240.0,17190,1926,0.9917,9,0
44827,2018-08-05,10,36391384.98,A Bronx Tale The Musical,Longacre Theatre,799425.5,921066.0,96.53,225.0,8282,1044,0.9916,8,0
44828,2018-08-05,10,36391384.98,Aladdin,New Amsterdam Theatre,1610757.0,1779757.0,117.11,215.5,13754,1727,0.9955,8,0
44829,2018-08-05,10,36391384.98,Anastasia,Broadhurst Theatre,827414.5,1093588.0,95.57,273.0,8658,1143,0.9469,8,0
44830,2018-08-05,10,36391384.98,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,811408.58,1106908.0,104.07,247.0,7797,1026,0.9499,8,0
44831,2018-08-05,10,36391384.98,Carousel,Imperial Theatre,675659.5,1622728.0,76.3,323.0,8855,1428,0.7751,8,0
44832,2018-08-05,10,36391384.98,Chicago,Ambassador Theatre,705292.48,958024.0,87.28,187.0,8081,1080,0.9353,8,0
44833,2018-08-05,10,36391384.98,Come From Away,Gerald Schoenfeld Theatre,1122416.86,1260966.0,131.48,347.0,8537,1046,1.0202,8,0
44834,2018-08-05,10,36391384.98,Dear Evan Hansen,Music Box Theatre,1640842.1,1425136.0,205.28,448.0,7993,984,1.0154,8,0
44835,2018-08-05,10,36391384.98,Frozen,St. James Theatre,2068943.0,2036628.0,155.93,325.0,13268,1684,0.9849,8,0
44836,2018-08-05,10,36391384.98,Gettin' the Band Back Together,Belasco Theatre,249724.8,778520.0,37.33,197.5,6690,955,0.8757,0,8
44837,2018-08-05,10,36391384.98,Hamilton,Richard Rodgers Theatre,3150942.0,2895648.0,292.95,849.0,10756,1321,1.0178,8,0
44838,2018-08-05,10,36391384.98,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2267293.0,1988464.0,174.73,296.5,12976,1622,1.0,8,0
44839,2018-08-05,10,36391384.98,Head Over Heels,Hudson Theatre,297420.75,883552.0,52.74,258.0,5639,963,0.732,8,0
44840,2018-08-05,10,36391384.98,"Hello, Dolly!",Sam S. Shubert Theatre,2051392.76,1911926.0,177.9,597.0,11531,1446,0.9968,8,0
44841,2018-08-05,10,36391384.98,Kinky Boots,Al Hirschfeld Theatre,685408.7,1294256.0,88.52,249.0,7743,1424,0.6797,8,0
44842,2018-08-05,10,36391384.98,Mean Girls,August Wilson Theatre,1592807.2,1469426.0,160.87,377.5,9901,1225,1.0103,8,0
44843,2018-08-05,10,36391384.98,My Fair Lady,Vivian Beaumont Theater,1269449.0,1396120.0,156.05,323.0,8135,1069,0.9512,8,0
44844,2018-08-05,10,36391384.98,Once On This Island,Circle in the Square Theatre,523594.1,792176.0,106.57,249.5,4913,696,0.8824,8,0
44845,2018-08-05,10,36391384.98,Pretty Woman: The Musical,Nederlander Theatre,1008726.0,1194662.0,125.42,275.0,8043,1168,0.9837,0,7
44846,2018-08-05,10,36391384.98,School of Rock - The Musical,Winter Garden Theatre,983919.3,1443688.0,92.26,223.0,10665,1523,0.8753,8,0
44847,2018-08-05,10,36391384.98,"SpongeBob SquarePants, The Broadway Musical",Palace Theatre,1008670.5,1408776.0,83.09,248.0,12139,1610,0.9425,8,0
44848,2018-08-05,10,36391384.98,Straight White Men,Helen Hayes Theater,354340.5,638296.0,80.68,249.0,4392,581,0.9449,8,0
44849,2018-08-05,10,36391384.98,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,679484.5,1455668.0,96.63,297.0,7032,1470,0.598,8,0
44850,2018-08-05,10,36391384.98,The Band's Visit,Ethel Barrymore Theatre,976255.7,1024568.0,117.45,297.0,8312,1039,1.0,8,0
44851,2018-08-05,10,36391384.98,The Book of Mormon,Eugene O'Neill Theatre,1147756.5,1190502.0,131.96,477.5,8698,1047,1.0384,8,0
44852,2018-08-05,10,36391384.98,The Boys in the Band,Booth Theatre,1017551.1,957024.0,160.14,397.0,6354,774,1.0262,8,0
44853,2018-08-05,10,36391384.98,The Lion King,Minskoff Theatre,2476144.0,2305015.0,182.43,225.0,13573,1696,1.0004,8,0
44854,2018-08-05,10,36391384.98,The Phantom of the Opera,Majestic Theatre,1200011.0,1356418.0,94.21,213.0,12737,1605,0.992,8,0
44855,2018-08-05,10,36391384.98,The Play That Goes Wrong,Lyceum Theatre,375051.5,677688.0,65.19,197.0,5753,854,0.8421,8,0
44856,2018-08-05,10,36391384.98,Waitress,Brooks Atkinson Theatre,891884.55,1019480.0,110.01,270.0,8107,1045,0.9697,8,0
44857,2018-08-05,10,36391384.98,Wicked,Gershwin Theatre,1921398.0,1779845.0,126.15,240.0,15231,1926,0.9885,8,0
44858,2018-08-12,11,37289893.41,Aladdin,New Amsterdam Theatre,1586574.5,1763235.0,117.0,227.5,13560,1727,0.9815,8,0
44859,2018-08-12,11,37289893.41,Anastasia,Broadhurst Theatre,789919.1,1093588.0,94.81,273.0,8332,1143,0.9112,8,0
44860,2018-08-12,11,37289893.41,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,602125.5,1106908.0,80.74,247.0,7458,1026,0.9086,8,0
44861,2018-08-12,11,37289893.41,Carousel,Imperial Theatre,657631.0,1622728.0,79.45,323.0,8277,1428,0.7245,8,0
44862,2018-08-12,11,37289893.41,Chicago,Ambassador Theatre,678874.65,958024.0,86.01,187.0,7893,1080,0.9135,8,0
44863,2018-08-12,11,37289893.41,Come From Away,Gerald Schoenfeld Theatre,1109467.1,1260966.0,129.87,297.0,8543,1046,1.0209,8,0
44864,2018-08-12,11,37289893.41,Dear Evan Hansen,Music Box Theatre,1646172.8,1425136.0,205.87,448.0,7996,984,1.0158,8,0
44865,2018-08-12,11,37289893.41,Frozen,St. James Theatre,2104755.0,2012072.0,157.81,325.0,13337,1684,0.99,8,0
44866,2018-08-12,11,37289893.41,Gettin' the Band Back Together,Belasco Theatre,293846.75,778520.0,40.83,197.5,7197,955,0.9420000000000001,0,8
44867,2018-08-12,11,37289893.41,Hamilton,Richard Rodgers Theatre,3142518.0,2895648.0,292.08,849.0,10759,1321,1.0181,8,0
44868,2018-08-12,11,37289893.41,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2221032.5,1988464.0,171.16,296.5,12976,1622,1.0,8,0
44869,2018-08-12,11,37289893.41,Head Over Heels,Hudson Theatre,286828.75,883552.0,62.0,258.0,4626,963,0.6005,8,0
44870,2018-08-12,11,37289893.41,"Hello, Dolly!",Sam S. Shubert Theatre,2106304.78,1911926.0,180.1,597.0,11695,1446,1.011,8,0
44871,2018-08-12,11,37289893.41,Kinky Boots,Al Hirschfeld Theatre,682241.85,1294256.0,86.95,249.0,7846,1424,0.6887,8,0
44872,2018-08-12,11,37289893.41,Mean Girls,August Wilson Theatre,1580559.2,1469426.0,159.65,377.5,9900,1225,1.0102,8,0
44873,2018-08-12,11,37289893.41,My Fair Lady,Vivian Beaumont Theater,1129037.5,1396120.0,147.7,323.0,7644,1069,0.8938,8,0
44874,2018-08-12,11,37289893.41,Once On This Island,Circle in the Square Theatre,520930.6,792176.0,105.17,249.5,4953,696,0.8895,8,0
44875,2018-08-12,11,37289893.41,Pretty Woman: The Musical,Nederlander Theatre,1142989.0,1365328.0,122.82,275.0,9306,1168,0.9959,0,8
44876,2018-08-12,11,37289893.41,School of Rock - The Musical,Winter Garden Theatre,958618.2,1443688.0,93.02,248.0,10305,1523,0.8458,8,0
44877,2018-08-12,11,37289893.41,"SpongeBob SquarePants, The Broadway Musical",Palace Theatre,1002272.5,1408776.0,83.48,248.0,12006,1610,0.9321,8,0
44878,2018-08-12,11,37289893.41,Springsteen On Broadway,Walter Kerr Theatre,1931445.0,1907420.0,509.35,0.0,3792,948,1.0,4,0
44879,2018-08-12,11,37289893.41,Straight White Men,Helen Hayes Theater,360262.0,638296.0,87.36,249.0,4124,581,0.8873,8,0
44880,2018-08-12,11,37289893.41,Summer: The Donna Summer Musical,Lunt-Fontanne Theatre,714474.0,1455668.0,96.04,297.0,7439,1470,0.6326,8,0
44881,2018-08-12,11,37289893.41,The Band's Visit,Ethel Barrymore Theatre,969895.02,1024568.0,116.69,297.0,8312,1039,1.0,8,0
44882,2018-08-12,11,37289893.41,The Book of Mormon,Eugene O'Neill Theatre,1164836.0,1190502.0,133.81,477.5,8705,1047,1.0393,8,0
44883,2018-08-12,11,37289893.41,The Boys in the Band,Booth Theatre,1152649.0,957024.0,181.23,448.0,6360,774,1.0271,8,0
44884,2018-08-12,11,37289893.41,The Lion King,Minskoff Theatre,2412158.0,2243340.0,177.74,225.0,13571,1696,1.0002,8,0
44885,2018-08-12,11,37289893.41,The Phantom of the Opera,Majestic Theatre,1177853.16,1356418.0,94.91,213.0,12410,1605,0.9665,8,0
44886,2018-08-12,11,37289893.41,The Play That Goes Wrong,Lyceum Theatre,357151.0,677688.0,66.65,197.0,5359,854,0.7844,8,0
44887,2018-08-12,11,37289893.41,Waitress,Brooks Atkinson Theatre,906501.95,1019480.0,111.42,270.0,8136,1045,0.9732,8,0
44888,2018-08-12,11,37289893.41,Wicked,Gershwin Theatre,1899969.0,1779845.0,126.86,240.0,14977,1926,0.972,8,0
44889,2018-08-19,12,35465011.8,Aladdin,New Amsterdam Theatre,1451802.0,1725520.0,108.64,215.5,13364,1727,0.9673,8,0
44890,2018-08-19,12,35465011.8,Anastasia,Broadhurst Theatre,697959.9,1093588.0,88.02,273.0,7930,1143,0.8672,8,0
44891,2018-08-19,12,35465011.8,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,595815.02,1106908.0,82.91,247.0,7186,1026,0.8755,8,0
44892,2018-08-19,12,35465011.8,Carousel,Imperial Theatre,606811.0,1622728.0,75.85,323.0,8000,1428,0.7003,8,0
44893,2018-08-19,12,35465011.8,Chicago,Ambassador Theatre,692434.95,958024.0,86.04,187.0,8048,1080,0.9315,8,0
